code,year,regime,libdem
BGD,2008,1,0.105
BGD,2009,1,0.193
BGD,2010,1,0.173
BGD,2011,1,0.168
BGD,2012,1,0.166
BGD,2013,1,0.144
BGD,2014,1,0.107
BGD,2015,1,0.108
BGD,2016,1,0.106
BGD,2017,1,0.106
BGD,2018,1,0.097
BGD,2019,1,0.094
BGD,2020,1,0.094
BGD,2021,1,0.092
BGD,2022,1,0.091
BGD,2023,1,0.094
BGD,2024,1,0.097
BGD,2025,0,0.116
BGR,1946,1,0.061
BGR,1947,1,0.051
BGR,1948,1,0.058
BGR,1949,0,0.055
BGR,1950,0,0.054
BGR,1951,0,0.054
BGR,1952,0,0.054
BGR,1953,0,0.055
BGR,1954,0,0.056
BGR,1955,0,0.055
BGR,1956,0,0.055
BGR,1957,0,0.056
BGR,1958,0,0.055
BGR,1959,0,0.055
BGR,1960,0,0.056
BGR,1961,0,0.055
BGR,1962,0,0.056
BGR,1963,0,0.056
BGR,1964,0,0.056
BGR,1965,0,0.056
BGR,1966,0,0.056
BGR,1967,0,0.056
BGR,1968,0,0.056
BGR,1969,0,0.056
BGR,1970,0,0.058
BGR,1971,0,0.058
BGR,1972,0,0.058
BGR,1973,0,0.058
BGR,1974,0,0.058
BGR,1975,0,0.058
BGR,1976,0,0.058
BGR,1977,0,0.057
BGR,1978,0,0.057
BGR,1979,0,0.057
BGR,1980,0,0.057
BGR,1981,0,0.057
BGR,1982,0,0.057
BGR,1983,0,0.057
BGR,1984,0,0.058
BGR,1985,0,0.058
BGR,1986,0,0.058
BGR,1987,0,0.058
BGR,1988,0,0.058
BGR,1989,0,0.060
BGR,1990,2,0.454
BGR,1991,2,0.508
BGR,1992,2,0.598
BGR,1993,2,0.593
BGR,1994,2,0.593
BGR,1995,2,0.588
BGR,1996,2,0.597
BGR,1997,2,0.609
BGR,1998,2,0.609
BGR,1999,2,0.616
BGR,2000,2,0.617
BGR,2001,2,0.595
BGR,2002,2,0.619
BGR,2003,2,0.621
BGR,2004,2,0.623
BGR,2005,2,0.604
BGR,2006,2,0.610
BGR,2007,2,0.611
BGR,2008,2,0.617
BGR,2009,2,0.587
BGR,2010,2,0.568
BGR,2011,2,0.565
BGR,2012,2,0.561
BGR,2013,2,0.542
BGR,2014,2,0.561
BGR,2015,2,0.566
BGR,2016,2,0.561
BGR,2017,2,0.521
BGR,2018,2,0.508
BGR,2019,2,0.506
BGR,2020,2,0.501
BGR,2021,2,0.549
BGR,2022,2,0.602
BGR,2023,2,0.580
BGR,2024,2,0.533
BGR,2025,2,0.499
BHR,1946,0,
BHR,1947,0,
BHR,1948,0,
BHR,1949,0,
BHR,1950,0,
BHR,1951,0,
BHR,1952,0,
BHR,1953,0,
BHR,1954,0,
BHR,1955,0,
BHR,1956,0,
BHR,1957,0,
BHR,1958,0,
BHR,1959,0,
BHR,1960,0,
BHR,1961,0,
BHR,1962,0,
BHR,1963,0,
BHR,1964,0,
BHR,1965,0,
BHR,1966,0,
BHR,1967,0,
BHR,1968,0,
BHR,1969,0,
BHR,1970,0,
BHR,1971,0,
BHR,1972,0,
BHR,1973,0,
BHR,1974,0,
BHR,1975,0,
BHR,1976,0,
BHR,1977,0,
BHR,1978,0,
BHR,1979,0,
BHR,1980,0,
BHR,1981,0,
BHR,1982,0,
BHR,1983,0,
BHR,1984,0,
BHR,1985,0,
BHR,1986,0,
BHR,1987,0,
BHR,1988,0,
BHR,1989,0,
BHR,1990,0,
BHR,1991,0,
BHR,1992,0,
BHR,1993,0,
BHR,1994,0,
BHR,1995,0,
BHR,1996,0,
BHR,1997,0,
BHR,1998,0,
BHR,1999,0,
BHR,2000,0,
BHR,2001,0,
BHR,2002,0,0.082
BHR,2003,0,0.092
BHR,2004,0,0.088
BHR,2005,0,0.090
BHR,2006,0,0.096
BHR,2007,0,0.091
BHR,2008,0,0.091
BHR,2009,0,0.091
BHR,2010,0,0.088
BHR,2011,0,0.052
BHR,2012,0,0.049
BHR,2013,0,0.051
BHR,2014,0,0.052
BHR,2015,0,0.051
BHR,2016,0,0.051
BHR,2017,0,0.050
BHR,2018,0,0.052
BHR,2019,0,0.059
BHR,2020,0,0.062
BHR,2021,0,0.063
BHR,2022,0,0.064
BHR,2023,0,0.064
BHR,2024,0,0.062
BHR,2025,0,0.062
BIH,1946,0,0.073
BIH,1947,0,0.071
BIH,1948,0,0.071
BIH,1949,0,0.081
BIH,1950,0,0.088
BIH,1951,0,0.092
BIH,1952,0,0.093
BIH,1953,0,0.097
BIH,1954,0,0.097
BIH,1955,0,0.098
BIH,1956,0,0.098
BIH,1957,0,0.098
BIH,1958,0,0.097
BIH,1959,0,0.097
BIH,1960,0,0.097
BIH,1961,0,0.097
BIH,1962,0,0.097
BIH,1963,0,0.113
BIH,1964,0,0.113
BIH,1965,0,0.116
BIH,1966,0,0.116
BIH,1967,0,0.117
BIH,1968,0,0.117
BIH,1969,0,0.117
BIH,1970,0,0.117
BIH,1971,0,0.117
BIH,1972,0,0.117
BIH,1973,0,0.117
BIH,1974,0,0.120
BIH,1975,0,0.122
BIH,1976,0,0.122
BIH,1977,0,0.122
BIH,1978,0,0.122
BIH,1979,0,0.120
BIH,1980,0,0.125
BIH,1981,0,0.133
BIH,1982,0,0.135
BIH,1983,0,0.135
BIH,1984,0,0.135
BIH,1985,0,0.135
BIH,1986,0,0.135
BIH,1987,0,0.135
BIH,1988,0,0.138
BIH,1989,0,0.129
BIH,1990,0,0.150
BIH,1991,0,0.103
BIH,1992,0,0.093
BIH,1993,0,0.093
BIH,1994,0,0.066
BIH,1995,0,0.069
BIH,1996,1,0.141
BIH,1997,2,0.340
BIH,1998,2,0.350
BIH,1999,2,0.361
BIH,2000,2,0.394
BIH,2001,2,0.424
BIH,2002,2,0.418
BIH,2003,2,0.426
BIH,2004,2,0.416
BIH,2005,2,0.425
BIH,2006,2,0.409
BIH,2007,2,0.369
BIH,2008,2,0.367
BIH,2009,2,0.366
BIH,2010,2,0.370
BIH,2011,2,0.370
BIH,2012,2,0.370
BIH,2013,2,0.369
BIH,2014,2,0.370
BIH,2015,2,0.363
BIH,2016,2,0.358
BIH,2017,2,0.355
BIH,2018,2,0.340
BIH,2019,2,0.338
BIH,2020,2,0.335
BIH,2021,2,0.328
BIH,2022,2,0.344
BIH,2023,2,0.336
BIH,2024,2,0.336
BIH,2025,1,0.339
BLR,1946,0,0.015
BLR,1947,0,0.015
BLR,1948,0,0.015
BLR,1949,0,0.015
BLR,1950,0,0.015
BLR,1951,0,0.015
BLR,1952,0,0.015
BLR,1953,0,0.015
BLR,1954,0,0.021
BLR,1955,0,0.021
BLR,1956,0,0.022
BLR,1957,0,0.024
BLR,1958,0,0.024
BLR,1959,0,0.024
BLR,1960,0,0.024
BLR,1961,0,0.024
BLR,1962,0,0.023
BLR,1963,0,0.023
BLR,1964,0,0.023
BLR,1965,0,0.023
BLR,1966,0,0.023
BLR,1967,0,0.023
BLR,1968,0,0.023
BLR,1969,0,0.023
BLR,1970,0,0.024
BLR,1971,0,0.025
BLR,1972,0,0.025
BLR,1973,0,0.025
BLR,1974,0,0.025
BLR,1975,0,0.025
BLR,1976,0,0.025
BLR,1977,0,0.024
BLR,1978,0,0.024
BLR,1979,0,0.025
BLR,1980,0,0.028
BLR,1981,0,0.028
BLR,1982,0,0.028
BLR,1983,0,0.027
BLR,1984,0,0.027
BLR,1985,0,0.029
BLR,1986,0,0.037
BLR,1987,0,0.041
BLR,1988,0,0.043
BLR,1989,0,0.064
BLR,1990,1,0.343
BLR,1991,1,0.368
BLR,1992,2,0.443
BLR,1993,2,0.440
BLR,1994,2,0.404
BLR,1995,2,0.358
BLR,1996,1,0.213
BLR,1997,1,0.139
BLR,1998,1,0.131
BLR,1999,1,0.114
BLR,2000,1,0.107
BLR,2001,1,0.102
BLR,2002,1,0.100
BLR,2003,1,0.098
BLR,2004,1,0.097
BLR,2005,1,0.095
BLR,2006,1,0.094
BLR,2007,1,0.095
BLR,2008,1,0.096
BLR,2009,1,0.097
BLR,2010,1,0.095
BLR,2011,1,0.093
BLR,2012,1,0.094
BLR,2013,1,0.099
BLR,2014,1,0.099
BLR,2015,1,0.100
BLR,2016,1,0.107
BLR,2017,1,0.107
BLR,2018,1,0.109
BLR,2019,1,0.110
BLR,2020,1,0.045
BLR,2021,1,0.035
BLR,2022,1,0.036
BLR,2023,1,0.035
BLR,2024,0,0.036
BLR,2025,0,0.038
BOL,1946,0,0.043
BOL,1947,,0.072
BOL,1948,1,0.074
BOL,1949,0,0.072
BOL,1950,0,0.073
BOL,1951,0,0.063
BOL,1952,1,0.080
BOL,1953,1,0.099
BOL,1954,1,0.099
BOL,1955,1,0.097
BOL,1956,1,0.105
BOL,1957,1,0.113
BOL,1958,1,0.112
BOL,1959,1,0.112
BOL,1960,1,0.112
BOL,1961,1,0.112
BOL,1962,1,0.111
BOL,1963,1,0.110
BOL,1964,1,0.086
BOL,1965,0,0.040
BOL,1966,1,0.035
BOL,1967,1,0.046
BOL,1968,1,0.046
BOL,1969,1,0.042
BOL,1970,0,0.029
BOL,1971,0,0.018
BOL,1972,0,0.017
BOL,1973,0,0.017
BOL,1974,0,0.017
BOL,1975,0,0.017
BOL,1976,0,0.017
BOL,1977,0,0.017
BOL,1978,0,0.021
BOL,1979,1,0.038
BOL,1980,0,0.031
BOL,1981,0,0.023
BOL,1982,0,0.118
BOL,1983,0,0.201
BOL,1984,0,0.216
BOL,1985,1,0.321
BOL,1986,2,0.411
BOL,1987,2,0.416
BOL,1988,2,0.417
BOL,1989,2,0.422
BOL,1990,2,0.431
BOL,1991,2,0.456
BOL,1992,2,0.462
BOL,1993,2,0.469
BOL,1994,2,0.481
BOL,1995,2,0.492
BOL,1996,2,0.492
BOL,1997,2,0.518
BOL,1998,2,0.518
BOL,1999,2,0.523
BOL,2000,2,0.527
BOL,2001,2,0.520
BOL,2002,2,0.510
BOL,2003,2,0.515
BOL,2004,2,0.541
BOL,2005,2,0.534
BOL,2006,2,0.462
BOL,2007,2,0.458
BOL,2008,2,0.453
BOL,2009,2,0.435
BOL,2010,2,0.400
BOL,2011,2,0.398
BOL,2012,2,0.391
BOL,2013,2,0.396
BOL,2014,2,0.391
BOL,2015,2,0.368
BOL,2016,2,0.375
BOL,2017,2,0.360
BOL,2018,2,0.341
BOL,2019,0,0.241
BOL,2020,1,0.209
BOL,2021,2,0.362
BOL,2022,2,0.338
BOL,2023,2,0.344
BOL,2024,2,0.310
BOL,2025,2,0.352
BRA,1946,0,0.178
BRA,1947,0,0.250
BRA,1948,0,0.249
BRA,1949,0,0.251
BRA,1950,1,0.262
BRA,1951,1,0.258
BRA,1952,1,0.258
BRA,1953,1,0.259
BRA,1954,1,0.258
BRA,1955,1,0.262
BRA,1956,1,0.263
BRA,1957,1,0.263
BRA,1958,1,0.263
BRA,1959,1,0.265
BRA,1960,1,0.270
BRA,1961,1,0.273
BRA,1962,1,0.272
BRA,1963,1,0.269
BRA,1964,1,0.129
BRA,1965,1,0.067
BRA,1966,1,0.067
BRA,1967,1,0.074
BRA,1968,1,0.071
BRA,1969,1,0.068
BRA,1970,1,0.068
BRA,1971,1,0.068
BRA,1972,1,0.068
BRA,1973,1,0.068
BRA,1974,1,0.066
BRA,1975,1,0.068
BRA,1976,1,0.070
BRA,1977,1,0.070
BRA,1978,1,0.072
BRA,1979,1,0.089
BRA,1980,1,0.119
BRA,1981,1,0.119
BRA,1982,1,0.134
BRA,1983,1,0.146
BRA,1984,1,0.149
BRA,1985,1,0.226
BRA,1986,1,0.313
BRA,1987,2,0.370
BRA,1988,2,0.528
BRA,1989,2,0.579
BRA,1990,2,0.678
BRA,1991,2,0.692
BRA,1992,2,0.699
BRA,1993,2,0.704
BRA,1994,2,0.707
BRA,1995,2,0.712
BRA,1996,2,0.711
BRA,1997,2,0.711
BRA,1998,2,0.711
BRA,1999,2,0.713
BRA,2000,2,0.717
BRA,2001,2,0.717
BRA,2002,2,0.721
BRA,2003,2,0.722
BRA,2004,2,0.722
BRA,2005,2,0.772
BRA,2006,2,0.770
BRA,2007,2,0.769
BRA,2008,2,0.769
BRA,2009,2,0.769
BRA,2010,2,0.776
BRA,2011,2,0.781
BRA,2012,2,0.777
BRA,2013,2,0.781
BRA,2014,2,0.783
BRA,2015,2,0.769
BRA,2016,2,0.653
BRA,2017,2,0.641
BRA,2018,2,0.608
BRA,2019,2,0.528
BRA,2020,2,0.534
BRA,2021,2,0.531
BRA,2022,2,0.540
BRA,2023,2,0.695
BRA,2024,2,0.712
BRA,2025,2,0.704
BRB,1946,0,0.200
BRB,1947,0,0.201
BRB,1948,0,0.202
BRB,1949,0,0.202
BRB,1950,0,0.202
BRB,1951,0,0.223
BRB,1952,0,0.276
BRB,1953,0,0.276
BRB,1954,1,0.277
BRB,1955,1,0.351
BRB,1956,1,0.356
BRB,1957,1,0.357
BRB,1958,1,0.370
BRB,1959,1,0.370
BRB,1960,2,0.456
BRB,1961,2,0.457
BRB,1962,2,0.468
BRB,1963,2,0.465
BRB,1964,2,0.465
BRB,1965,2,0.465
BRB,1966,2,0.579
BRB,1967,2,0.594
BRB,1968,2,0.594
BRB,1969,2,0.604
BRB,1970,2,0.612
BRB,1971,2,0.612
BRB,1972,2,0.615
BRB,1973,2,0.619
BRB,1974,2,0.619
BRB,1975,2,0.619
BRB,1976,2,0.622
BRB,1977,2,0.624
BRB,1978,2,0.624
BRB,1979,2,0.624
BRB,1980,2,0.627
BRB,1981,2,0.629
BRB,1982,2,0.626
BRB,1983,2,0.626
BRB,1984,2,0.626
BRB,1985,2,0.626
BRB,1986,2,0.625
BRB,1987,2,0.625
BRB,1988,2,0.625
BRB,1989,2,0.632
BRB,1990,2,0.636
BRB,1991,2,0.646
BRB,1992,2,0.646
BRB,1993,2,0.646
BRB,1994,2,0.646
BRB,1995,2,0.647
BRB,1996,2,0.647
BRB,1997,2,0.647
BRB,1998,2,0.647
BRB,1999,2,0.656
BRB,2000,2,0.654
BRB,2001,2,0.654
BRB,2002,2,0.654
BRB,2003,2,0.652
BRB,2004,2,0.650
BRB,2005,2,0.650
BRB,2006,2,0.648
BRB,2007,2,0.650
BRB,2008,2,0.665
BRB,2009,2,0.666
BRB,2010,2,0.667
BRB,2011,2,0.667
BRB,2012,2,0.667
BRB,2013,2,0.664
BRB,2014,2,0.662
BRB,2015,3,0.662
BRB,2016,3,0.662
BRB,2017,3,0.660
BRB,2018,3,0.656
BRB,2019,3,0.668
BRB,2020,3,0.692
BRB,2021,3,0.686
BRB,2022,3,0.682
BRB,2023,3,0.684
BRB,2024,3,0.685
BRB,2025,3,0.679
BTN,1946,0,0.079
BTN,1947,0,0.079
BTN,1948,0,0.079
BTN,1949,0,0.079
BTN,1950,0,0.081
BTN,1951,0,0.081
BTN,1952,0,0.086
BTN,1953,0,0.102
BTN,1954,0,0.104
BTN,1955,0,0.105
BTN,1956,0,0.105
BTN,1957,0,0.112
BTN,1958,0,0.118
BTN,1959,0,0.117
BTN,1960,0,0.119
BTN,1961,0,0.120
BTN,1962,0,0.120
BTN,1963,0,0.120
BTN,1964,0,0.120
BTN,1965,0,0.120
BTN,1966,0,0.120
BTN,1967,0,0.121
BTN,1968,0,0.122
BTN,1969,0,0.122
BTN,1970,0,0.123
BTN,1971,0,0.123
BTN,1972,0,0.125
BTN,1973,0,0.125
BTN,1974,0,0.125
BTN,1975,0,0.125
BTN,1976,0,0.125
BTN,1977,0,0.124
BTN,1978,0,0.124
BTN,1979,0,0.125
BTN,1980,0,0.126
BTN,1981,0,0.126
BTN,1982,0,0.126
BTN,1983,0,0.126
BTN,1984,0,0.126
BTN,1985,0,0.124
BTN,1986,0,0.124
BTN,1987,0,0.124
BTN,1988,0,0.124
BTN,1989,0,0.126
BTN,1990,0,0.128
BTN,1991,0,0.128
BTN,1992,0,0.129
BTN,1993,0,0.131
BTN,1994,0,0.131
BTN,1995,0,0.131
BTN,1996,0,0.131
BTN,1997,0,0.131
BTN,1998,0,0.141
BTN,1999,0,0.148
BTN,2000,0,0.150
BTN,2001,0,0.152
BTN,2002,0,0.159
BTN,2003,0,0.158
BTN,2004,0,0.158
BTN,2005,0,0.158
BTN,2006,0,0.162
BTN,2007,0,0.169
BTN,2008,1,0.431
BTN,2009,3,0.498
BTN,2010,3,0.507
BTN,2011,3,0.508
BTN,2012,3,0.507
BTN,2013,2,0.482
BTN,2014,2,0.475
BTN,2015,2,0.479
BTN,2016,2,0.471
BTN,2017,2,0.480
BTN,2018,2,0.489
BTN,2019,2,0.517
BTN,2020,2,0.515
BTN,2021,3,0.482
BTN,2022,3,0.466
BTN,2023,3,0.447
BTN,2024,2,0.457
BTN,2025,2,0.457
BWA,1946,0,0.101
BWA,1947,0,0.101
BWA,1948,0,0.101
BWA,1949,0,0.102
BWA,1950,0,0.102
BWA,1951,0,0.102
BWA,1952,0,0.102
BWA,1953,0,0.102
BWA,1954,0,0.102
BWA,1955,0,0.102
BWA,1956,0,0.102
BWA,1957,0,0.102
BWA,1958,0,0.102
BWA,1959,0,0.104
BWA,1960,0,0.109
BWA,1961,0,0.153
BWA,1962,0,0.172
BWA,1963,0,0.173
BWA,1964,0,0.173
BWA,1965,1,0.192
BWA,1966,1,0.355
BWA,1967,2,0.483
BWA,1968,2,0.483
BWA,1969,2,0.488
BWA,1970,2,0.507
BWA,1971,2,0.508
BWA,1972,2,0.508
BWA,1973,2,0.508
BWA,1974,2,0.509
BWA,1975,2,0.511
BWA,1976,2,0.515
BWA,1977,2,0.515
BWA,1978,2,0.515
BWA,1979,2,0.516
BWA,1980,2,0.515
BWA,1981,2,0.522
BWA,1982,2,0.529
BWA,1983,2,0.529
BWA,1984,2,0.544
BWA,1985,2,0.547
BWA,1986,2,0.550
BWA,1987,2,0.550
BWA,1988,2,0.558
BWA,1989,2,0.563
BWA,1990,2,0.577
BWA,1991,2,0.577
BWA,1992,2,0.577
BWA,1993,2,0.577
BWA,1994,2,0.580
BWA,1995,2,0.587
BWA,1996,2,0.587
BWA,1997,2,0.601
BWA,1998,2,0.604
BWA,1999,3,0.607
BWA,2000,3,0.607
BWA,2001,3,0.607
BWA,2002,3,0.607
BWA,2003,3,0.607
BWA,2004,3,0.615
BWA,2005,3,0.619
BWA,2006,3,0.623
BWA,2007,3,0.623
BWA,2008,3,0.617
BWA,2009,3,0.614
BWA,2010,3,0.622
BWA,2011,3,0.624
BWA,2012,3,0.617
BWA,2013,3,0.609
BWA,2014,3,0.610
BWA,2015,3,0.587
BWA,2016,3,0.582
BWA,2017,3,0.568
BWA,2018,3,0.573
BWA,2019,3,0.560
BWA,2020,3,0.484
BWA,2021,2,0.477
BWA,2022,2,0.459
BWA,2023,2,0.444
BWA,2024,2,0.470
BWA,2025,2,0.520
CAF,1946,0,0.052
CAF,1947,0,0.106
CAF,1948,0,0.106
CAF,1949,0,0.106
CAF,1950,0,0.109
CAF,1951,0,0.111
CAF,1952,0,0.114
CAF,1953,0,0.115
CAF,1954,0,0.117
CAF,1955,0,0.117
CAF,1956,0,0.118
CAF,1957,0,0.140
CAF,1958,0,0.143
CAF,1959,0,0.137
CAF,1960,1,0.104
CAF,1961,1,0.117
CAF,1962,1,0.116
CAF,1963,1,0.106
CAF,1964,0,
CAF,1965,0,
CAF,1966,0,0.038
CAF,1967,0,0.038
CAF,1968,0,0.038
CAF,1969,0,0.036
CAF,1970,0,0.036
CAF,1971,0,0.036
CAF,1972,0,0.034
CAF,1973,0,0.034
CAF,1974,0,0.034
CAF,1975,0,0.034
CAF,1976,0,0.034
CAF,1977,0,0.027
CAF,1978,0,0.026
CAF,1979,0,0.033
CAF,1980,0,0.074
CAF,1981,,0.084
CAF,1982,0,0.064
CAF,1983,0,0.065
CAF,1984,0,0.065
CAF,1985,0,0.065
CAF,1986,,0.069
CAF,1987,1,0.094
CAF,1988,1,0.116
CAF,1989,1,0.116
CAF,1990,1,0.123
CAF,1991,1,0.131
CAF,1992,1,0.152
CAF,1993,1,0.212
CAF,1994,1,0.223
CAF,1995,1,0.220
CAF,1996,1,0.220
CAF,1997,1,0.220
CAF,1998,1,0.220
CAF,1999,1,0.217
CAF,2000,1,0.217
CAF,2001,1,0.217
CAF,2002,1,0.217
CAF,2003,0,0.118
CAF,2004,0,0.091
CAF,2005,1,0.174
CAF,2006,1,0.191
CAF,2007,1,0.191
CAF,2008,1,0.191
CAF,2009,1,0.191
CAF,2010,1,0.193
CAF,2011,1,0.183
CAF,2012,1,0.182
CAF,2013,1,0.150
CAF,2014,,0.170
CAF,2015,1,0.179
CAF,2016,1,0.231
CAF,2017,1,0.231
CAF,2018,1,0.249
CAF,2019,1,0.214
CAF,2020,1,0.201
CAF,2021,1,0.176
CAF,2022,1,0.169
CAF,2023,1,0.102
CAF,2024,1,0.097
CAF,2025,1,0.102
CAN,1946,2,0.612
CAN,1947,2,0.612
CAN,1948,2,0.613
CAN,1949,2,0.628
CAN,1950,2,0.654
CAN,1951,2,0.654
CAN,1952,2,0.654
CAN,1953,2,0.658
CAN,1954,2,0.662
CAN,1955,2,0.662
CAN,1956,2,0.662
CAN,1957,2,0.663
CAN,1958,2,0.666
CAN,1959,2,0.664
CAN,1960,2,0.688
CAN,1961,2,0.710
CAN,1962,2,0.721
CAN,1963,2,0.733
CAN,1964,2,0.733
CAN,1965,2,0.732
CAN,1966,2,0.734
CAN,1967,2,0.734
CAN,1968,2,0.729
CAN,1969,2,0.726
CAN,1970,2,0.735
CAN,1971,2,0.743
CAN,1972,2,0.744
CAN,1973,2,0.750
CAN,1974,2,0.741
CAN,1975,2,0.740
CAN,1976,3,0.741
CAN,1977,3,0.741
CAN,1978,3,0.741
CAN,1979,3,0.746
CAN,1980,3,0.747
CAN,1981,3,0.748
CAN,1982,3,0.747
CAN,1983,3,0.751
CAN,1984,3,0.757
CAN,1985,3,0.757
CAN,1986,3,0.757
CAN,1987,3,0.757
CAN,1988,3,0.757
CAN,1989,3,0.746
CAN,1990,3,0.754
CAN,1991,3,0.754
CAN,1992,3,0.750
CAN,1993,3,0.752
CAN,1994,3,0.762
CAN,1995,3,0.762
CAN,1996,3,0.765
CAN,1997,3,0.760
CAN,1998,3,0.756
CAN,1999,3,0.756
CAN,2000,3,0.756
CAN,2001,3,0.752
CAN,2002,3,0.746
CAN,2003,3,0.746
CAN,2004,3,0.751
CAN,2005,3,0.751
CAN,2006,3,0.757
CAN,2007,3,0.759
CAN,2008,3,0.753
CAN,2009,3,0.753
CAN,2010,3,0.755
CAN,2011,3,0.740
CAN,2012,3,0.738
CAN,2013,3,0.742
CAN,2014,3,0.742
CAN,2015,3,0.735
CAN,2016,3,0.762
CAN,2017,3,0.769
CAN,2018,3,0.763
CAN,2019,3,0.763
CAN,2020,2,0.745
CAN,2021,3,0.749
CAN,2022,2,0.745
CAN,2023,2,0.742
CAN,2024,2,0.744
CAN,2025,2,0.736
CHE,1946,3,0.562
CHE,1947,3,0.562
CHE,1948,3,0.561
CHE,1949,3,0.561
CHE,1950,3,0.562
CHE,1951,3,0.562
CHE,1952,3,0.561
CHE,1953,3,0.561
CHE,1954,3,0.561
CHE,1955,3,0.561
CHE,1956,3,0.561
CHE,1957,3,0.561
CHE,1958,3,0.561
CHE,1959,3,0.562
CHE,1960,3,0.565
CHE,1961,3,0.565
CHE,1962,3,0.565
CHE,1963,3,0.565
CHE,1964,3,0.568
CHE,1965,3,0.568
CHE,1966,3,0.568
CHE,1967,3,0.569
CHE,1968,3,0.568
CHE,1969,3,0.568
CHE,1970,3,0.571
CHE,1971,3,0.574
CHE,1972,3,0.789
CHE,1973,3,0.789
CHE,1974,3,0.793
CHE,1975,3,0.798
CHE,1976,3,0.797
CHE,1977,3,0.802
CHE,1978,3,0.802
CHE,1979,3,0.803
CHE,1980,3,0.809
CHE,1981,3,0.812
CHE,1982,3,0.812
CHE,1983,3,0.813
CHE,1984,3,0.815
CHE,1985,3,0.815
CHE,1986,3,0.815
CHE,1987,3,0.814
CHE,1988,3,0.812
CHE,1989,3,0.817
CHE,1990,3,0.829
CHE,1991,3,0.832
CHE,1992,3,0.830
CHE,1993,3,0.834
CHE,1994,3,0.834
CHE,1995,3,0.835
CHE,1996,3,0.839
CHE,1997,3,0.839
CHE,1998,3,0.839
CHE,1999,3,0.838
CHE,2000,3,0.836
CHE,2001,3,0.836
CHE,2002,3,0.837
CHE,2003,3,0.841
CHE,2004,3,0.841
CHE,2005,3,0.841
CHE,2006,3,0.841
CHE,2007,3,0.842
CHE,2008,3,0.850
CHE,2009,3,0.850
CHE,2010,3,0.850
CHE,2011,3,0.852
CHE,2012,3,0.862
CHE,2013,3,0.861
CHE,2014,3,0.861
CHE,2015,3,0.858
CHE,2016,3,0.857
CHE,2017,3,0.860
CHE,2018,3,0.860
CHE,2019,3,0.860
CHE,2020,3,0.856
CHE,2021,3,0.851
CHE,2022,3,0.848
CHE,2023,3,0.838
CHE,2024,3,0.843
CHE,2025,3,0.843
CHL,1946,1,0.274
CHL,1947,1,0.268
CHL,1948,1,0.269
CHL,1949,1,0.258
CHL,1950,1,0.292
CHL,1951,1,0.294
CHL,1952,1,0.291
CHL,1953,1,0.295
CHL,1954,1,0.294
CHL,1955,1,0.294
CHL,1956,1,0.294
CHL,1957,1,0.297
CHL,1958,1,0.316
CHL,1959,2,0.374
CHL,1960,2,0.391
CHL,1961,2,0.395
CHL,1962,2,0.396
CHL,1963,2,0.403
CHL,1964,2,0.427
CHL,1965,2,0.431
CHL,1966,2,0.432
CHL,1967,2,0.433
CHL,1968,2,0.439
CHL,1969,2,0.439
CHL,1970,2,0.453
CHL,1971,2,0.530
CHL,1972,2,0.520
CHL,1973,0,0.191
CHL,1974,0,0.032
CHL,1975,0,0.032
CHL,1976,0,0.032
CHL,1977,0,0.032
CHL,1978,0,0.032
CHL,1979,0,0.032
CHL,1980,0,0.044
CHL,1981,0,0.044
CHL,1982,0,0.045
CHL,1983,0,0.047
CHL,1984,0,0.048
CHL,1985,0,0.048
CHL,1986,0,0.049
CHL,1987,0,0.052
CHL,1988,0,0.060
CHL,1989,0,0.075
CHL,1990,2,0.630
CHL,1991,2,0.750
CHL,1992,2,0.750
CHL,1993,2,0.746
CHL,1994,2,0.783
CHL,1995,2,0.783
CHL,1996,3,0.784
CHL,1997,3,0.784
CHL,1998,3,0.786
CHL,1999,3,0.785
CHL,2000,3,0.810
CHL,2001,3,0.811
CHL,2002,3,0.817
CHL,2003,3,0.817
CHL,2004,3,0.817
CHL,2005,3,0.821
CHL,2006,3,0.839
CHL,2007,3,0.842
CHL,2008,3,0.841
CHL,2009,3,0.836
CHL,2010,3,0.837
CHL,2011,3,0.839
CHL,2012,3,0.844
CHL,2013,3,0.846
CHL,2014,3,0.850
CHL,2015,3,0.839
CHL,2016,3,0.839
CHL,2017,3,0.842
CHL,2018,3,0.803
CHL,2019,2,0.761
CHL,2020,2,0.766
CHL,2021,3,0.777
CHL,2022,3,0.776
CHL,2023,3,0.779
CHL,2024,3,0.786
CHL,2025,3,0.781
CHN,1946,0,0.049
CHN,1947,0,0.059
CHN,1948,0,0.090
CHN,1949,0,0.059
CHN,1950,0,0.029
CHN,1951,0,0.029
CHN,1952,0,0.029
CHN,1953,0,0.029
CHN,1954,0,0.040
CHN,1955,0,0.040
CHN,1956,0,0.040
CHN,1957,0,0.038
CHN,1958,0,0.037
CHN,1959,0,0.037
CHN,1960,0,0.037
CHN,1961,0,0.037
CHN,1962,0,0.037
CHN,1963,0,0.037
CHN,1964,0,0.037
CHN,1965,0,0.037
CHN,1966,0,0.036
CHN,1967,0,0.036
CHN,1968,0,0.036
CHN,1969,0,0.035
CHN,1970,0,0.036
CHN,1971,0,0.036
CHN,1972,0,0.036
CHN,1973,0,0.036
CHN,1974,0,0.036
CHN,1975,0,0.036
CHN,1976,0,0.036
