code,year,share,source
KEN,1972,1.2,vdem
KEN,1973,1.2,vdem
KEN,1974,2.3,vdem
KEN,1975,3.5,vdem
KEN,1976,3.5,vdem
KEN,1977,3.5,vdem
KEN,1978,3.5,vdem
KEN,1979,2.9,vdem
KEN,1980,2.9,vdem
KEN,1981,2.9,vdem
KEN,1982,2.9,vdem
KEN,1983,1.7,vdem
KEN,1984,1.7,vdem
KEN,1985,1.7,vdem
KEN,1986,1.7,vdem
KEN,1987,1.7,vdem
KEN,1988,1.0,vdem
KEN,1989,1.1,vdem
KEN,1990,1.1,vdem
KEN,1991,1.1,vdem
KEN,1992,3.0,vdem
KEN,1993,3.0,vdem
KEN,1994,3.0,vdem
KEN,1995,3.0,vdem
KEN,1996,3.0,vdem
KEN,1997,3.0,ipu
KEN,1998,3.6,ipu
KEN,1999,3.6,ipu
KEN,2000,3.6,ipu
KEN,2001,3.6,ipu
KEN,2002,3.6,ipu
KEN,2003,7.1,ipu
KEN,2004,7.1,ipu
KEN,2005,7.1,ipu
KEN,2006,7.3,ipu
KEN,2007,7.2,ipu
KEN,2008,9.8,ipu
KEN,2009,9.8,ipu
KEN,2010,9.8,ipu
KEN,2011,9.8,ipu
KEN,2012,9.8,ipu
KEN,2013,18.6,ipu
KEN,2014,19.1,ipu
KEN,2015,19.7,ipu
KEN,2016,19.7,ipu
KEN,2017,21.8,ipu
KEN,2018,21.8,ipu
KEN,2019,21.8,ipu
KEN,2020,21.8,ipu
KEN,2021,21.6,ipu
KEN,2022,23.4,ipu
KEN,2023,23.3,ipu
KEN,2024,23.3,ipu
KEN,2025,23.4,ipu
KGZ,1946,17.0,vdem
KGZ,1947,17.0,vdem
KGZ,1948,17.0,vdem
KGZ,1949,17.0,vdem
KGZ,1950,19.6,vdem
KGZ,1951,19.6,vdem
KGZ,1952,19.6,vdem
KGZ,1953,19.6,vdem
KGZ,1954,24.0,vdem
KGZ,1955,24.0,vdem
KGZ,1956,24.0,vdem
KGZ,1957,24.0,vdem
KGZ,1958,25.7,vdem
KGZ,1959,25.7,vdem
KGZ,1960,25.7,vdem
KGZ,1961,25.7,vdem
KGZ,1962,27.2,vdem
KGZ,1963,27.2,vdem
KGZ,1964,27.2,vdem
KGZ,1965,27.2,vdem
KGZ,1966,28.9,vdem
KGZ,1967,28.9,vdem
KGZ,1968,28.9,vdem
KGZ,1969,28.9,vdem
KGZ,1970,30.2,vdem
KGZ,1971,30.2,vdem
KGZ,1972,30.2,vdem
KGZ,1973,30.2,vdem
KGZ,1974,30.5,vdem
KGZ,1975,30.5,vdem
KGZ,1976,30.5,vdem
KGZ,1977,30.5,vdem
KGZ,1978,30.5,vdem
KGZ,1979,32.0,vdem
KGZ,1980,32.0,vdem
KGZ,1981,32.0,vdem
KGZ,1982,32.0,vdem
KGZ,1983,32.0,vdem
KGZ,1984,31.1,vdem
KGZ,1985,31.1,vdem
KGZ,1986,31.1,vdem
KGZ,1987,31.1,vdem
KGZ,1988,31.1,vdem
KGZ,1989,20.3,vdem
KGZ,1990,0.0,vdem
KGZ,1991,6.3,vdem
KGZ,1992,6.3,vdem
KGZ,1993,6.3,vdem
KGZ,1994,6.3,vdem
KGZ,1995,1.4,vdem
KGZ,1996,1.4,vdem
KGZ,1997,1.4,ipu
KGZ,1998,1.4,ipu
KGZ,1999,1.4,ipu
KGZ,2000,2.3,ipu
KGZ,2001,10.0,ipu
KGZ,2002,10.0,ipu
KGZ,2003,10.0,ipu
KGZ,2004,10.0,ipu
KGZ,2005,0.0,ipu
KGZ,2006,0.0,ipu
KGZ,2007,25.6,ipu
KGZ,2008,25.6,ipu
KGZ,2009,25.6,ipu
KGZ,2010,23.3,ipu
KGZ,2011,23.3,ipu
KGZ,2012,23.3,ipu
KGZ,2013,23.3,ipu
KGZ,2014,23.3,ipu
KGZ,2015,19.2,ipu
KGZ,2016,19.2,ipu
KGZ,2017,19.2,ipu
KGZ,2018,19.2,ipu
KGZ,2019,19.2,ipu
KGZ,2020,16.5,ipu
KGZ,2021,20.5,ipu
KGZ,2022,20.5,ipu
KGZ,2023,20.0,ipu
KGZ,2024,21.1,ipu
KGZ,2025,33.3,ipu
KHM,1947,0.0,vdem
KHM,1948,0.0,vdem
KHM,1951,0.0,vdem
KHM,1955,0.0,vdem
KHM,1956,0.0,vdem
KHM,1957,0.0,vdem
KHM,1958,1.6,vdem
KHM,1959,1.6,vdem
KHM,1960,1.6,vdem
KHM,1961,1.6,vdem
KHM,1962,0.0,vdem
KHM,1963,0.0,vdem
KHM,1964,0.0,vdem
KHM,1965,0.0,vdem
KHM,1966,0.0,vdem
KHM,1967,0.0,vdem
KHM,1968,0.0,vdem
KHM,1969,0.0,vdem
KHM,1972,3.2,vdem
KHM,1973,3.2,vdem
KHM,1974,3.2,vdem
KHM,1976,18.4,vdem
KHM,1977,18.4,vdem
KHM,1978,18.4,vdem
KHM,1979,18.4,vdem
KHM,1980,18.4,vdem
KHM,1981,18.8,vdem
KHM,1982,18.8,vdem
KHM,1983,18.8,vdem
KHM,1984,18.8,vdem
KHM,1985,18.8,vdem
KHM,1986,19.7,vdem
KHM,1987,21.4,vdem
KHM,1988,21.4,vdem
KHM,1989,21.4,vdem
KHM,1990,21.4,vdem
KHM,1991,21.4,vdem
KHM,1992,21.4,vdem
KHM,1993,5.8,vdem
KHM,1994,5.8,vdem
KHM,1995,5.8,vdem
KHM,1996,5.8,vdem
KHM,1997,5.8,ipu
KHM,1998,5.8,ipu
KHM,1999,8.2,ipu
KHM,2000,7.4,ipu
KHM,2001,7.4,ipu
KHM,2002,7.4,ipu
KHM,2003,9.8,ipu
KHM,2004,9.8,ipu
KHM,2005,9.8,ipu
KHM,2006,9.8,ipu
KHM,2007,19.5,ipu
KHM,2008,16.3,ipu
KHM,2009,21.1,ipu
KHM,2010,21.1,ipu
KHM,2011,20.3,ipu
KHM,2012,20.3,ipu
KHM,2013,20.3,ipu
KHM,2014,20.3,ipu
KHM,2015,20.3,ipu
KHM,2016,20.3,ipu
KHM,2017,20.3,ipu
KHM,2018,20.0,ipu
KHM,2019,20.0,ipu
KHM,2020,20.0,ipu
KHM,2021,21.6,ipu
KHM,2022,20.8,ipu
KHM,2023,13.6,ipu
KHM,2024,13.6,ipu
KHM,2025,13.6,ipu
KIR,1997,0.0,ipu
KIR,1998,0.0,ipu
KIR,1999,4.9,ipu
KIR,2000,4.9,ipu
KIR,2001,4.8,ipu
KIR,2002,4.8,ipu
KIR,2004,4.8,ipu
KIR,2005,4.8,ipu
KIR,2006,7.1,ipu
KIR,2007,4.3,ipu
KIR,2008,4.3,ipu
KIR,2009,4.3,ipu
KIR,2010,4.3,ipu
KIR,2011,8.7,ipu
KIR,2012,8.7,ipu
KIR,2013,8.7,ipu
KIR,2014,8.7,ipu
KIR,2015,8.7,ipu
KIR,2016,6.5,ipu
KIR,2017,6.5,ipu
KIR,2018,6.5,ipu
KIR,2019,6.5,ipu
KIR,2020,8.9,ipu
KIR,2021,6.7,ipu
KIR,2022,6.7,ipu
KIR,2023,6.7,ipu
KIR,2024,11.1,ipu
KIR,2025,11.1,ipu
KNA,1997,13.3,ipu
KNA,1998,13.3,ipu
KNA,1999,13.3,ipu
KNA,2000,13.3,ipu
KNA,2001,13.3,ipu
KNA,2002,13.3,ipu
KNA,2003,13.3,ipu
KNA,2004,0.0,ipu
KNA,2005,0.0,ipu
KNA,2006,0.0,ipu
KNA,2007,6.7,ipu
KNA,2008,6.7,ipu
KNA,2009,6.7,ipu
KNA,2010,6.7,ipu
KNA,2011,6.7,ipu
KNA,2012,6.7,ipu
KNA,2013,6.7,ipu
KNA,2014,6.7,ipu
KNA,2015,13.3,ipu
KNA,2016,13.3,ipu
KNA,2017,13.3,ipu
KNA,2018,13.3,ipu
KNA,2019,13.3,ipu
KNA,2020,25.0,ipu
KNA,2021,25.0,ipu
KNA,2022,31.2,ipu
KNA,2023,31.2,ipu
KNA,2024,31.2,ipu
KNA,2025,31.2,ipu
KOR,1948,0.5,vdem
KOR,1949,0.5,vdem
KOR,1950,1.0,vdem
KOR,1951,1.0,vdem
KOR,1952,1.0,vdem
KOR,1953,1.0,vdem
KOR,1954,0.5,vdem
KOR,1955,0.5,vdem
KOR,1956,0.5,vdem
KOR,1957,0.5,vdem
KOR,1958,1.3,vdem
KOR,1959,1.3,vdem
KOR,1960,0.4,vdem
KOR,1961,0.4,vdem
KOR,1962,0.4,vdem
KOR,1963,1.1,vdem
KOR,1964,1.1,vdem
KOR,1965,1.1,vdem
KOR,1966,1.1,vdem
KOR,1967,1.7,vdem
KOR,1968,1.7,vdem
KOR,1969,1.7,vdem
KOR,1970,1.7,vdem
KOR,1971,2.5,vdem
KOR,1972,2.5,vdem
KOR,1973,5.5,vdem
KOR,1974,5.5,vdem
KOR,1975,5.5,vdem
KOR,1976,5.5,vdem
KOR,1977,5.5,vdem
KOR,1978,3.5,vdem
KOR,1979,3.5,vdem
KOR,1980,3.5,vdem
KOR,1981,3.3,vdem
KOR,1982,3.3,vdem
KOR,1983,3.3,vdem
KOR,1984,3.3,vdem
KOR,1985,2.9,vdem
KOR,1986,2.9,vdem
KOR,1987,2.9,vdem
KOR,1988,2.0,vdem
KOR,1989,2.0,vdem
KOR,1990,2.0,vdem
KOR,1991,2.0,vdem
KOR,1992,2.0,vdem
KOR,1993,2.0,vdem
KOR,1994,2.0,vdem
KOR,1995,2.0,vdem
KOR,1996,3.0,vdem
KOR,1997,3.0,ipu
KOR,1998,3.7,ipu
KOR,1999,3.7,ipu
KOR,2000,5.9,ipu
KOR,2001,5.9,ipu
KOR,2002,5.9,ipu
KOR,2003,5.9,ipu
KOR,2004,13.0,ipu
KOR,2005,13.4,ipu
KOR,2006,13.4,ipu
KOR,2007,14.4,ipu
KOR,2008,13.7,ipu
KOR,2009,14.7,ipu
KOR,2010,14.7,ipu
KOR,2011,14.7,ipu
KOR,2012,15.7,ipu
KOR,2013,15.7,ipu
KOR,2014,16.3,ipu
KOR,2015,16.3,ipu
KOR,2016,17.0,ipu
KOR,2017,17.0,ipu
KOR,2018,17.0,ipu
KOR,2019,16.7,ipu
KOR,2020,19.0,ipu
KOR,2021,19.0,ipu
KOR,2022,18.6,ipu
KOR,2023,19.1,ipu
KOR,2024,20.0,ipu
KOR,2025,20.3,ipu
KWT,1962,0.0,vdem
KWT,1963,0.0,vdem
KWT,1964,0.0,vdem
KWT,1965,0.0,vdem
KWT,1966,0.0,vdem
KWT,1967,0.0,vdem
KWT,1968,0.0,vdem
KWT,1969,0.0,vdem
KWT,1970,0.0,vdem
KWT,1971,0.0,vdem
KWT,1972,0.0,vdem
KWT,1973,0.0,vdem
KWT,1974,0.0,vdem
KWT,1975,0.0,vdem
KWT,1981,0.0,vdem
KWT,1982,0.0,vdem
KWT,1983,0.0,vdem
KWT,1984,0.0,vdem
KWT,1985,0.0,vdem
KWT,1992,0.0,vdem
KWT,1993,0.0,vdem
KWT,1994,0.0,vdem
KWT,1995,0.0,vdem
KWT,1996,0.0,vdem
KWT,1997,0.0,ipu
KWT,1998,0.0,ipu
KWT,1999,0.0,ipu
KWT,2000,0.0,ipu
KWT,2001,0.0,ipu
KWT,2002,0.0,ipu
KWT,2003,0.0,ipu
KWT,2004,0.0,ipu
KWT,2005,1.5,ipu
KWT,2006,1.5,ipu
KWT,2007,1.5,ipu
KWT,2008,3.1,ipu
KWT,2009,7.7,ipu
KWT,2010,7.7,ipu
KWT,2011,7.7,ipu
KWT,2012,6.2,ipu
KWT,2013,6.2,ipu
KWT,2014,1.5,ipu
KWT,2015,1.5,ipu
KWT,2016,2.0,ipu
KWT,2017,3.1,ipu
KWT,2018,3.1,ipu
KWT,2019,4.6,ipu
KWT,2020,6.3,ipu
KWT,2021,1.5,ipu
KWT,2022,6.2,ipu
KWT,2023,3.1,ipu
KWT,2024,2.0,vdem
LAC,1997,13.6,ipu
LAC,1998,16.0,ipu
LAC,1999,14.4,ipu
LAC,2000,15.5,ipu
LAC,2001,14.6,ipu
LAC,2002,16.2,ipu
LAC,2003,18.8,ipu
LAC,2004,19.2,ipu
LAC,2005,20.5,ipu
LAC,2006,20.6,ipu
LAC,2007,21.5,ipu
LAC,2008,22.7,ipu
LAC,2009,23.4,ipu
LAC,2010,23.7,ipu
LAC,2011,23.8,ipu
LAC,2012,25.5,ipu
LAC,2013,26.8,ipu
LAC,2014,28.6,ipu
LAC,2015,29.1,ipu
LAC,2016,30.1,ipu
LAC,2017,30.5,ipu
LAC,2018,32.3,ipu
LAC,2019,32.8,ipu
LAC,2020,34.0,ipu
LAC,2021,35.2,ipu
LAC,2022,36.7,ipu
LAC,2023,36.6,ipu
LAC,2024,37.4,ipu
LAC,2025,37.6,ipu
LAO,1947,0.0,vdem
LAO,1948,0.0,vdem
LAO,1949,0.0,vdem
LAO,1950,0.0,vdem
LAO,1951,0.0,vdem
LAO,1952,0.0,vdem
LAO,1953,0.0,vdem
LAO,1954,0.0,vdem
LAO,1955,0.0,vdem
LAO,1956,0.0,vdem
LAO,1957,0.0,vdem
LAO,1958,1.7,vdem
LAO,1959,1.7,vdem
LAO,1960,0.0,vdem
LAO,1961,0.0,vdem
LAO,1962,0.0,vdem
LAO,1963,0.0,vdem
LAO,1964,0.0,vdem
LAO,1965,0.0,vdem
LAO,1966,0.0,vdem
LAO,1967,0.0,vdem
LAO,1968,0.0,vdem
LAO,1969,0.0,vdem
LAO,1970,0.0,vdem
LAO,1971,0.0,vdem
LAO,1972,3.4,vdem
LAO,1973,3.4,vdem
LAO,1974,3.4,vdem
LAO,1989,6.3,vdem
LAO,1990,6.3,vdem
LAO,1991,6.3,vdem
LAO,1992,9.4,vdem
LAO,1993,9.4,vdem
LAO,1994,9.4,vdem
LAO,1995,9.4,vdem
LAO,1996,9.4,vdem
LAO,1997,21.2,vdem
LAO,1998,21.2,ipu
LAO,1999,21.2,ipu
LAO,2000,21.2,ipu
LAO,2001,21.2,ipu
LAO,2002,22.9,ipu
LAO,2003,22.9,ipu
LAO,2004,22.9,ipu
LAO,2005,22.9,ipu
LAO,2006,25.2,ipu
LAO,2007,25.2,ipu
LAO,2008,25.2,ipu
LAO,2009,25.2,ipu
LAO,2010,25.2,ipu
LAO,2011,25.0,ipu
LAO,2012,25.0,ipu
LAO,2013,25.0,ipu
LAO,2014,25.0,ipu
LAO,2015,25.0,ipu
LAO,2016,27.5,ipu
LAO,2017,27.5,ipu
LAO,2018,27.5,ipu
LAO,2019,27.5,ipu
LAO,2020,27.5,ipu
LAO,2021,22.0,ipu
LAO,2022,22.0,ipu
LAO,2023,22.0,ipu
LAO,2024,22.0,ipu
LAO,2025,22.0,ipu
LBN,1946,0.0,vdem
LBN,1947,0.0,vdem
LBN,1948,0.0,vdem
LBN,1949,0.0,vdem
LBN,1950,0.0,vdem
LBN,1951,0.0,vdem
LBN,1952,0.0,vdem
LBN,1953,0.0,vdem
LBN,1954,0.0,vdem
LBN,1955,0.0,vdem
LBN,1956,0.0,vdem
LBN,1957,0.0,vdem
LBN,1958,0.0,vdem
LBN,1959,0.0,vdem
LBN,1960,0.0,vdem
LBN,1961,0.0,vdem
LBN,1962,0.0,vdem
LBN,1963,0.0,vdem
LBN,1964,0.0,vdem
LBN,1965,0.0,vdem
LBN,1966,0.0,vdem
LBN,1967,0.0,vdem
LBN,1968,0.0,vdem
LBN,1969,0.0,vdem
LBN,1970,0.0,vdem
LBN,1971,0.0,vdem
LBN,1972,0.0,vdem
LBN,1973,0.0,vdem
LBN,1974,0.0,vdem
LBN,1975,0.0,vdem
LBN,1976,0.0,vdem
LBN,1977,0.0,vdem
LBN,1978,0.0,vdem
LBN,1979,0.0,vdem
LBN,1980,0.0,vdem
LBN,1981,0.0,vdem
LBN,1982,0.0,vdem
LBN,1983,0.0,vdem
LBN,1984,0.0,vdem
LBN,1985,0.0,vdem
LBN,1986,0.0,vdem
LBN,1987,0.0,vdem
LBN,1988,0.0,vdem
LBN,1989,0.0,vdem
LBN,1990,0.0,vdem
LBN,1991,0.9,vdem
LBN,1992,2.3,vdem
LBN,1993,2.3,vdem
LBN,1994,2.3,vdem
LBN,1995,2.3,vdem
LBN,1996,2.3,vdem
LBN,1997,2.3,ipu
LBN,1998,2.3,ipu
LBN,1999,2.3,ipu
LBN,2000,2.3,ipu
LBN,2001,2.3,ipu
LBN,2002,2.3,ipu
LBN,2003,2.3,ipu
LBN,2004,2.3,ipu
LBN,2005,4.7,ipu
LBN,2006,4.7,ipu
LBN,2007,4.7,ipu
LBN,2008,4.7,ipu
LBN,2009,3.1,ipu
LBN,2010,3.1,ipu
LBN,2011,3.1,ipu
LBN,2012,3.1,ipu
LBN,2013,3.1,ipu
LBN,2014,3.1,ipu
LBN,2015,3.1,ipu
LBN,2016,3.1,ipu
LBN,2017,3.1,ipu
LBN,2018,4.7,ipu
LBN,2019,4.7,ipu
LBN,2020,4.7,ipu
LBN,2021,4.7,ipu
LBN,2022,6.2,ipu
LBN,2023,6.2,ipu
LBN,2024,6.2,ipu
LBN,2025,6.2,ipu
LBR,1946,0.0,vdem
LBR,1947,0.0,vdem
LBR,1948,0.0,vdem
LBR,1949,0.0,vdem
LBR,1950,0.0,vdem
LBR,1951,0.0,vdem
LBR,1952,0.0,vdem
LBR,1953,0.0,vdem
LBR,1954,0.0,vdem
LBR,1955,0.0,vdem
LBR,1956,0.0,vdem
LBR,1957,0.0,vdem
LBR,1958,0.0,vdem
LBR,1959,0.0,vdem
LBR,1960,0.0,vdem
LBR,1961,0.0,vdem
LBR,1962,0.0,vdem
LBR,1963,0.0,vdem
LBR,1964,0.0,vdem
LBR,1965,0.0,vdem
LBR,1966,0.0,vdem
LBR,1967,0.0,vdem
LBR,1968,0.0,vdem
LBR,1969,0.0,vdem
LBR,1970,0.0,vdem
LBR,1971,0.0,vdem
LBR,1972,0.0,vdem
LBR,1973,0.0,vdem
LBR,1974,0.0,vdem
LBR,1975,0.0,vdem
LBR,1976,0.0,vdem
LBR,1977,0.0,vdem
LBR,1978,0.0,vdem
LBR,1979,0.0,vdem
LBR,1984,0.0,vdem
LBR,1985,4.7,vdem
LBR,1986,4.7,vdem
LBR,1987,4.7,vdem
LBR,1988,4.7,vdem
LBR,1990,4.7,vdem
LBR,1991,4.7,vdem
LBR,1992,4.7,vdem
LBR,1993,4.7,vdem
LBR,1994,5.7,vdem
LBR,1995,5.7,vdem
LBR,1996,5.7,vdem
LBR,1997,7.8,vdem
LBR,1998,7.8,vdem
LBR,1999,7.8,vdem
LBR,2000,7.8,ipu
LBR,2001,7.8,ipu
LBR,2002,7.8,ipu
LBR,2003,7.8,ipu
LBR,2004,5.3,ipu
LBR,2005,12.5,ipu
LBR,2006,12.5,ipu
LBR,2007,12.5,ipu
LBR,2008,12.5,ipu
LBR,2009,12.5,ipu
LBR,2010,12.5,ipu
LBR,2011,9.6,ipu
LBR,2012,11.0,ipu
LBR,2013,11.0,ipu
LBR,2014,11.0,ipu
LBR,2015,11.0,ipu
LBR,2016,11.0,ipu
LBR,2017,9.9,ipu
LBR,2018,12.3,ipu
LBR,2019,12.3,ipu
LBR,2020,12.3,ipu
LBR,2021,11.0,ipu
LBR,2022,11.0,ipu
LBR,2023,11.0,ipu
LBR,2024,11.0,ipu
LBR,2025,11.0,ipu
LBY,1952,0.0,vdem
LBY,1953,0.0,vdem
LBY,1954,0.0,vdem
LBY,1955,0.0,vdem
LBY,1956,0.0,vdem
LBY,1957,0.0,vdem
LBY,1958,0.0,vdem
LBY,1959,0.0,vdem
LBY,1960,0.0,vdem
LBY,1961,0.0,vdem
LBY,1962,0.0,vdem
LBY,1963,0.0,vdem
LBY,1964,0.0,vdem
LBY,1965,0.0,vdem
LBY,1966,0.0,vdem
LBY,1967,0.0,vdem
LBY,1968,0.0,vdem
LBY,1977,0.0,vdem
LBY,1978,0.0,vdem
LBY,1979,0.0,vdem
LBY,1980,0.0,vdem
LBY,1981,0.0,vdem
LBY,1982,0.0,vdem
LBY,1983,0.0,vdem
LBY,1984,0.0,vdem
LBY,1985,0.0,vdem
LBY,1986,0.0,vdem
LBY,1987,0.0,vdem
LBY,1988,0.0,vdem
LBY,1989,0.0,vdem
LBY,1990,0.0,vdem
LBY,1991,0.0,vdem
LBY,1992,0.0,vdem
LBY,1993,0.0,vdem
LBY,1994,0.0,vdem
LBY,1995,0.0,vdem
LBY,1996,0.0,vdem
LBY,1997,0.0,vdem
LBY,1998,0.0,vdem
LBY,1999,0.0,vdem
LBY,2000,0.0,vdem
LBY,2001,0.0,vdem
LBY,2002,0.0,vdem
LBY,2003,0.0,vdem
LBY,2004,0.0,vdem
LBY,2005,4.7,ipu
LBY,2006,7.7,ipu
LBY,2007,7.7,ipu
LBY,2008,7.7,ipu
LBY,2009,7.7,ipu
LBY,2010,7.7,ipu
LBY,2012,16.5,ipu
LBY,2013,16.5,ipu
LBY,2014,16.0,ipu
LBY,2015,16.0,ipu
LBY,2016,16.0,ipu
LBY,2017,16.0,ipu
LBY,2018,16.0,ipu
LBY,2019,16.0,ipu
LBY,2020,16.0,ipu
LBY,2021,16.0,ipu
LBY,2022,16.5,ipu
LBY,2023,16.5,ipu
LBY,2024,16.5,ipu
LBY,2025,16.5,ipu
LCA,1997,11.8,ipu
LCA,1998,11.8,ipu
LCA,1999,11.1,ipu
LCA,2000,11.1,ipu
LCA,2002,11.1,ipu
LCA,2003,11.1,ipu
LCA,2004,11.1,ipu
LCA,2005,11.1,ipu
LCA,2006,0.0,ipu
LCA,2007,11.1,ipu
LCA,2008,11.1,ipu
LCA,2009,11.1,ipu
LCA,2010,11.1,ipu
LCA,2011,16.7,ipu
LCA,2012,16.7,ipu
LCA,2013,16.7,ipu
LCA,2014,16.7,ipu
LCA,2015,16.7,ipu
LCA,2016,16.7,ipu
LCA,2017,16.7,ipu
LCA,2018,16.7,ipu
LCA,2019,16.7,ipu
LCA,2020,16.7,ipu
LCA,2021,11.1,ipu
LCA,2022,11.1,ipu
LCA,2023,11.1,ipu
LCA,2024,11.1,ipu
LCA,2025,10.5,ipu
LCN,1997,13.1,ipu
LCN,1998,15.4,ipu
LCN,1999,14.3,ipu
LCN,2000,15.2,ipu
LCN,2001,14.4,ipu
LCN,2002,16.1,ipu
LCN,2003,18.5,ipu
LCN,2004,19.0,ipu
LCN,2005,20.2,ipu
LCN,2006,20.3,ipu
LCN,2007,21.1,ipu
LCN,2008,22.2,ipu
LCN,2009,22.7,ipu
LCN,2010,23.0,ipu
LCN,2011,23.0,ipu
LCN,2012,24.5,ipu
LCN,2013,25.8,ipu
LCN,2014,27.5,ipu
LCN,2015,27.9,ipu
LCN,2016,28.8,ipu
LCN,2017,29.7,ipu
LCN,2018,31.2,ipu
LCN,2019,31.7,ipu
LCN,2020,32.8,ipu
LCN,2021,34.4,ipu
LCN,2022,35.7,ipu
LCN,2023,35.7,ipu
LCN,2024,36.5,ipu
LCN,2025,36.6,ipu
LDC,1997,8.7,ipu
LDC,1998,8.8,ipu
LDC,1999,8.5,ipu
LDC,2000,10.0,ipu
LDC,2002,12.2,ipu
LDC,2003,12.6,ipu
LDC,2004,12.9,ipu
LDC,2005,16.0,ipu
LDC,2006,16.4,ipu
LDC,2007,17.6,ipu
LDC,2008,19.0,ipu
LDC,2009,19.7,ipu
LDC,2010,19.4,ipu
LDC,2011,21.0,ipu
LDC,2012,21.6,ipu
LDC,2013,21.2,ipu
LDC,2014,21.4,ipu
LDC,2015,23.3,ipu
LDC,2016,23.3,ipu
LDC,2017,23.2,ipu
LDC,2018,23.0,ipu
LDC,2019,23.1,ipu
LDC,2020,24.4,ipu
LDC,2021,25.3,ipu
LDC,2022,26.2,ipu
LDC,2023,26.7,ipu
LDC,2024,27.0,ipu
LDC,2025,26.8,ipu
LIE,1997,4.0,ipu
LIE,1998,4.0,ipu
LIE,1999,4.0,ipu
LIE,2000,4.0,ipu
LIE,2001,12.0,ipu
LIE,2002,12.0,ipu
LIE,2003,12.0,ipu
LIE,2004,12.0,ipu
LIE,2005,24.0,ipu
LIE,2006,24.0,ipu
LIE,2007,24.0,ipu
LIE,2008,24.0,ipu
LIE,2009,24.0,ipu
LIE,2010,24.0,ipu
LIE,2011,24.0,ipu
LIE,2012,24.0,ipu
LIE,2013,20.0,ipu
LIE,2014,20.0,ipu
LIE,2015,20.0,ipu
LIE,2016,20.0,ipu
LIE,2017,12.0,ipu
LIE,2018,12.0,ipu
LIE,2019,12.0,ipu
LIE,2020,12.0,ipu
LIE,2021,28.0,ipu
LIE,2022,28.0,ipu
LIE,2023,28.0,ipu
LIE,2024,28.0,ipu
LIE,2025,32.0,ipu
LKA,1946,1.7,vdem
LKA,1947,1.7,vdem
LKA,1948,3.0,vdem
LKA,1949,5.0,vdem
LKA,1950,5.0,vdem
LKA,1951,5.0,vdem
LKA,1952,2.0,vdem
LKA,1953,2.0,vdem
LKA,1954,2.0,vdem
LKA,1955,2.0,vdem
LKA,1956,3.0,vdem
LKA,1957,4.0,vdem
LKA,1958,4.0,vdem
LKA,1959,4.0,vdem
LKA,1960,1.3,vdem
LKA,1961,1.3,vdem
LKA,1962,1.3,vdem
LKA,1963,1.3,vdem
LKA,1964,1.9,vdem
LKA,1965,2.5,vdem
LKA,1966,3.8,vdem
LKA,1967,5.1,vdem
LKA,1968,5.1,vdem
LKA,1969,5.1,vdem
LKA,1970,3.8,vdem
LKA,1971,3.8,vdem
LKA,1972,3.8,vdem
LKA,1973,3.8,vdem
LKA,1974,3.8,vdem
LKA,1975,3.8,vdem
LKA,1976,3.8,vdem
LKA,1977,2.4,vdem
LKA,1978,2.4,vdem
LKA,1979,2.4,vdem
LKA,1980,2.4,vdem
LKA,1981,2.4,vdem
LKA,1982,2.4,vdem
LKA,1983,2.4,vdem
LKA,1984,2.4,vdem
LKA,1985,2.4,vdem
LKA,1986,2.4,vdem
LKA,1987,2.4,vdem
LKA,1988,2.4,vdem
LKA,1989,4.9,vdem
LKA,1990,4.9,vdem
LKA,1991,5.3,vdem
LKA,1992,5.3,vdem
LKA,1993,5.3,vdem
LKA,1994,5.3,vdem
LKA,1995,5.3,vdem
LKA,1996,5.3,vdem
LKA,1997,5.3,ipu
LKA,1998,5.3,ipu
LKA,1999,4.9,ipu
LKA,2000,4.0,vdem
LKA,2001,4.4,vdem
LKA,2002,4.4,ipu
LKA,2003,4.4,ipu
LKA,2004,4.9,ipu
LKA,2005,4.9,ipu
LKA,2006,4.9,ipu
LKA,2007,5.8,ipu
LKA,2008,5.8,ipu
LKA,2009,5.8,ipu
LKA,2010,5.3,ipu
LKA,2011,5.8,ipu
LKA,2012,5.8,ipu
LKA,2013,5.8,ipu
LKA,2014,5.8,ipu
LKA,2015,4.9,ipu
LKA,2016,5.8,ipu
LKA,2017,5.8,ipu
LKA,2018,5.8,ipu
LKA,2019,5.3,ipu
LKA,2020,5.4,ipu
LKA,2021,5.4,ipu
LKA,2022,5.3,ipu
LKA,2023,5.3,ipu
LKA,2024,10.0,ipu
LKA,2025,9.8,ipu
LMY,1998,11.8,ipu
LMY,1999,11.8,ipu
LMY,2000,12.1,ipu
LMY,2001,12.4,ipu
LMY,2002,13.6,ipu
LMY,2003,13.4,ipu
LMY,2004,14.3,ipu
LMY,2005,15.0,ipu
LMY,2006,15.5,ipu
LMY,2007,16.4,ipu
LMY,2008,17.1,ipu
LMY,2009,17.8,ipu
LMY,2010,18.0,ipu
LMY,2011,18.7,ipu
LMY,2012,19.8,ipu
LMY,2013,20.6,ipu
LMY,2014,21.1,ipu
LMY,2015,21.8,ipu
LMY,2016,22.2,ipu
LMY,2017,22.3,ipu
LMY,2018,22.7,ipu
LMY,2019,23.0,ipu
LMY,2020,24.0,ipu
LMY,2021,24.5,ipu
LMY,2022,24.9,ipu
LMY,2023,25.2,ipu
LMY,2024,25.4,ipu
